Name,Category,Address,Latitude,Longitude,County,ZIP Code,City,Rating,Review_count
Madison Avenue Mini Warehouses,Storage facility,1812 W Madison Ave,35.438583,-84.621687,McMinn County,37303,Athens,3.5,2
Metro Transport Group,Freight forwarding service,3054 US-11,35.4261054,-84.6554412,McMinn County,37303,Athens,3.9,106
Denso Manufacturing Inc. Athens Tennessee,Manufacturer,2400 Denso Dr,35.4755228,-84.645061,McMinn County,37303,Athens,4.4,26
Case Enterprises Inc,Trucking company,409 Congress Pkwy N,35.471697,-84.600809,McMinn County,37371,Athens,4.3,3
"E&E Mfg of Tennessee, LLC",Manufacturer,2000 Tellico Ave E,35.4608242,-84.5679367,McMinn County,37303,Athens,4.2,15
"R.C. Transport, LLC.",Trucking company,417 East Ave,35.471512,-84.5997369,McMinn County,37371,Athens,4.8,17
McMinn Moving N More,Moving and storage service,620 George St,35.4584496,-84.6122923,McMinn County,37303,Athens,4.9,44
Creed & Howard Transfer Co,Mover,11 McMinn Ave,35.4387723,-84.6008413,McMinn County,37303,Athens,4.6,11
UPS Authorized Shipping Outlet,Shipping and mailing service,1306 Decatur Pike,35.4505164,-84.6161784,McMinn County,37303,Athens,4,5
Midlab Inc,Janitorial equipment supplier,140 Private Brand Way,35.4792585,-84.6373409,McMinn County,37303,Athens,3.9,41
Resolute Paper Warehouse,Warehouse,454 TN-163,35.3049331,-84.7523888,McMinn County,37309,,4.2,46
24Hour Self Storage - Congress,Self-storage facility,2521 US-11,35.4379212,-84.6397005,McMinn County,37303,,4.4,9
Johns Manville,Manufacturer,1331 Frye St,35.4426599,-84.6152801,McMinn County,37303,Athens,3.4,52
McMinn EDA,Business development service,9 E Madison Ave # 201,35.442118,-84.592748,McMinn County,37303,Athens,No reviews,
Adient Athens,Manufacturer,1210 E Madison Ave,35.456183,-84.5742889,McMinn County,37371,Athens,2.9,17
Warehouse 23,Antique store,306 Congress Pkwy S,35.46431,-84.6100121,McMinn County,37303,Athens,4.5,174
Athens Trucking Inc,Trucking company,1831 Timbercrest Dr,35.431683,-84.6228919,McMinn County,37303,Athens,5,1
Assured Storage of Athens,Self-storage facility,511 Old Riceville Rd,35.444146,-84.614221,McMinn County,37303,Athens,4.1,82
Athens Mini Storage,Self-storage facility,104 Benton Rd,35.4422904,-84.6107655,McMinn County,37303,Athens,4.5,12
Creative Foam Corporation,Manufacturer,2301 Denso Dr,35.4744152,-84.6482394,McMinn County,37303,Athens,2.8,29
Athens Self Storage Inc.,Self-storage facility,10 Davidson Rd,35.4253876,-84.5819362,McMinn County,37303,Athens,3.8,13
Red Storage,Self-storage facility,602 Old Riceville Rd,35.4455777,-84.6134679,McMinn County,37303,Athens,4.7,11
Mills Products Inc,Manufacturer,2530 Northridge Dr,35.4822311,-84.5849609,McMinn County,37303,Athens,4.3,24
AAA Pioneer Storage,Self-storage facility,2501 Cardinal St,35.4384524,-84.6370804,McMinn County,37303,Athens,5,4
East TN Logistics LLC,Trucking company,250 Lands Rd,35.4942137,-84.3948011,Monroe County,37354,Madisonville,3.9,12
Maxwell Industries LLC,Manufacturer,739 Houston St,35.444075,-84.5857552,McMinn County,37303,Athens,1,1
Assured Storage of Athens - Ingleside,Self-storage facility,2580 Ingleside Ave,35.4790129,-84.5914413,McMinn County,37303,Athens,No reviews,
24 Hour Self Storage - North Congress,Self-storage facility,304 Congress Pkwy N,35.4703125,-84.603738,McMinn County,37371,Athens,4.3,3
Castle Transport,Trucking company,650 Co Rd 105,35.4521547,-84.7328145,McMinn County,37303,,No reviews,
M A Chisman Trucking,Trucking company,399 Co Rd 435,35.4259614,-84.535675,McMinn County,37329,,3,1
DHL,Warehouse,1520 Lauderdale Memorial Hwy,35.2865398,-84.8073334,Bradley County,37310,,4,1
ASAP SELF STORAGE (Climate Controlled),Self-storage facility,1518 Congress Pkwy S,35.4502884,-84.6266827,McMinn County,37303,Athens,4.3,7
John Manville Hicks Location,Logistics service,202 Hicks St,35.4434959,-84.5869555,McMinn County,37303,Athens,No reviews,
Humphreys Self Storage,Self-storage facility,US-11,35.3842486,-84.6912621,McMinn County,37303,Athens,4.5,2
Rhodes Climate Controlled Storage,Self-storage facility,710 Rocky Mt Rd,35.438542,-84.635403,McMinn County,37303,Athens,4.4,22
"E & E manufacturing co, LLC",Manufacturer,276 Dennis St,35.4436618,-84.6284543,McMinn County,37303,Athens,3.7,6
Heritage Express Inc,Shipping company,714 George St,35.4581356,-84.6144917,McMinn County,37303,Athens,No reviews,
Wholesale Supply Group,Plumbing supply store,1108 N Jackson St,35.4538354,-84.6003668,McMinn County,37303,Athens,4.1,30
FedEx Authorized ShipCenter,Logistics service,1306 Decatur Pike,35.450516,-84.616178,McMinn County,37303,Athens,4.7,38
Mars Wrigley LLC,Warehouse,1020 Urbane Rd NE,35.2032831,-84.8088362,Bradley County,37312,Cleveland,4.8,5
Advanced Handling Systems Inc,Material handling equipment supplier,3476 US-11,35.4012149,-84.6777619,McMinn County,37370,,4.7,12
Simple Interlock,Safety equipment supplier,2515 US-11,35.4382124,-84.6393696,McMinn County,37303,Athens,No reviews,
ABB Installation Products,Manufacturer,260 Dennis St,35.4421766,-84.6281102,McMinn County,37303,Athens,3.8,5
"American Bedding Manufacturers, Inc.",Manufacturer,2110 Redfern Dr,35.467439,-84.602059,McMinn County,37303,Athens,4.5,8
Holston Gases Inc,Welding supply store,917 Congress Pkwy N,35.4782943,-84.5935668,McMinn County,37303,Athens,5,71
Simpson Logistics Llc,Logistics service,225 McDonald Rd,35.551445,-84.4323006,Monroe County,37874,,1,1
Panel Built Etowah,Manufacturer,,35.3687641,-84.5228259,McMinn County,37331,Etowah,No reviews,
Fastenal Fulfillment Center,Logistics service,602 Congress Pkwy N,35.474246,-84.5998479,McMinn County,37371,Athens,3.3,4
Chrisman Trucking,Trucking company,433 S Jackson St,35.4328428,-84.5847801,McMinn County,37303,Athens,No reviews,
Red Storage-Englewood,Self-storage facility,935 TN-39,35.4265224,-84.5424488,McMinn County,37303,Athens,No reviews,
Manufacturers Chemicals LLC,Warehouse,4325 Old Tasso Rd NE,35.1865346,-84.8283107,Bradley County,37312,Cleveland,No reviews,
UPS Access Point location,Shipping and mailing service,220 E Washington Ave,35.4438833,-84.5912678,McMinn County,37303,Athens,4.8,8
Calhoun/repeater site,Warehouse,923 TN-163,35.3019836,-84.7387763,McMinn County,37309,Calhoun,No reviews,
"VIP Promotional Products, LLC",Promotional products supplier,1610 Congress Pkwy S,35.4491202,-84.62641,McMinn County,37303,Athens,5,1
North Etowah Industrial Park,,,35.3757718,-84.5315127,McMinn County,37329,Etowah,No reviews,
Connector Distribution Corporation,Electronic parts supplier,3460 US-11,35.4026927,-84.6772506,McMinn County,37370,,No reviews,
Makin' Moves - Moving and Delivery,Mover,,35.3703646,-84.4844544,McMinn County,,,5,1
UPS Access Point location,Shipping and mailing service,928 Decatur Pike,35.4487803,-84.612057,McMinn County,37303,Athens,4.2,22
Creed & Howard Transfer Co,Mover,,35.4428512,-84.5929898,McMinn County,37303,Athens,No reviews,
Hwy 305 RV & Boat Storage,RV storage facility,1532 TN-305,35.5552263,-84.6675831,McMinn County,37303,,No reviews,
Truck Services,Trucking company,433 S Jackson St,35.4328193,-84.5846996,McMinn County,37303,Athens,No reviews,
Veggie Box Delivered Athens Tn,Delivery service,,35.469802,-84.608496,McMinn County,37303,Athens,No reviews,
McMinn County Delivery,Pizza Delivery,853 Co Rd 267,35.5507592,-84.603104,McMinn County,37826,,5,1
Smart Start Ignition Interlock,Safety equipment supplier,2515 US-11,35.4382459,-84.6394322,McMinn County,37303,Athens,3.7,3
McMinn County Mayor,County government office,6 E Madison Ave,35.4424284,-84.5930301,McMinn County,37303,Athens,No reviews,
Athens RV & Boat Storage,Storage facility,2112 Railroad Ave,35.4651014,-84.6062289,McMinn County,37303,Athens,5,1
FedEx OnSite,Mailing service,1302 Congress Pkwy S,35.4523278,-84.6227853,McMinn County,37303,Athens,4.8,8
Storage Park,Self-storage facility,2437 US-411,35.3810341,-84.5076259,McMinn County,37331,,4.5,22
Johns Manville,Manufacturer,2235 US-411,35.3699368,-84.5169451,McMinn County,37331,Etowah,4.4,22
FedEx Drop Box,Mailing service,1305 Decatur Pike,35.4489915,-84.6168008,McMinn County,37303,Athens,5,1
Autogistics LLC,Trucking company,407 W Willson St,35.5065323,-84.5612689,McMinn County,37826,Niota,No reviews,
Swift Museum Foundation Inc,Museum,223 Co Rd 552,35.3964728,-84.5583977,McMinn County,,,4.7,38
Intoxalock Ignition Interlock,Safety equipment supplier,2797 US-11,35.4355118,-84.6422149,McMinn County,37303,,3.9,11
Hiwassee Builders Supply,Lumber store,100 Decatur Pike,35.4495925,-84.5988686,McMinn County,37303,Athens,4.5,60
Storage Park - Etowah South,Self-storage facility,1510 Tennessee Ave,35.3149825,-84.5304718,McMinn County,37331,Etowah,4.5,16
Private Storage Space for Rent,Self-storage facility,1476 Parksville Rd,35.1449958,-84.6410083,Polk County,37307,Benton,5,7
J & R Eberly Inc,Trucking company,132 C R 781,35.2834665,-84.6212269,McMinn County,37370,,No reviews,
Everyday Life Moving LLC,Mover,,35.5251871,-84.578402,McMinn County,37826,Niota,5,22
Athens Area Chamber of Commerce,Chamber of Commerce,13 N Jackson St,35.442865,-84.592562,McMinn County,37303,Athens,4.6,21
FedEx OnSite,Mailing service,805 W Madison Ave,35.4383698,-84.6034315,McMinn County,37303,Athens,4.3,6
Magic Storage climate Controlled Storage and Parling,Self-storage facility,123 Cooper St,35.3389117,-84.52196,McMinn County,37331,Etowah,4.3,9
King-Storage-Englewood,Self-storage facility,471 S Amhurst Pl,35.4127174,-84.4968842,McMinn County,37329,Englewood,4.4,7
Resolute Forest Products Gate 4,Paper mill,5020 US-11,35.3047093,-84.7522544,McMinn County,37309,,3.2,31
FedEx OnSite,Mailing service,1030 Congress Pkwy N,35.4820693,-84.5915674,McMinn County,37371,Athens,No reviews,
ThompsonGas,Propane supplier,590 Congress Pkwy N,35.4739933,-84.60004,McMinn County,37371,Athens,4.9,87
American Self Storage Sweetwater,Self-storage facility,489 New Hwy 68,35.5971864,-84.4961379,Monroe County,37874,Sweetwater,4.7,62
Bookout's Climate Controlled Storage,Storage facility,809 Athens Pike,35.3415262,-84.5290588,McMinn County,37331,Etowah,No reviews,
Mc Murry's Trucking,Trucking company,3775 US-11,35.383926,-84.6930067,McMinn County,37370,,No reviews,
Crossover Self-Storage Calhoun,Self-storage facility,5079 US-11,35.3003173,-84.7501053,McMinn County,37309,Calhoun,5,3
Charleston Storage,Self-storage facility,8905 Hiwassee St,35.2858047,-84.7609494,Bradley County,37309,Charleston,4,5
Monroe County Industrial Development,County government office,103 College St S # 6,35.5201025,-84.3631509,Monroe County,37354,Madisonville,No reviews,
Fresh From The Farm TN,Delivery service,258 Co Rd 135,35.4188976,-84.6704077,McMinn County,,,3.9,7
Lakeside Mini Storage,Self-storage facility,2595 TN-304,35.6592604,-84.7370441,Meigs County,37880,,5,5
Tractor Supply Co.,Animal feed store,622 Congress Pkwy S,35.4602972,-84.6150341,McMinn County,37303,Athens,4.4,484
Electro Mavin,Electronic parts supplier,3460 US-11,35.4024572,-84.6768977,McMinn County,37370,,5,3
Anchor Transportation Inc - Freight Brokerage,Logistics service,146 Campground Rd,35.4597827,-84.4219014,Monroe County,37354,,3,1
Selective Structures LLC,Steel fabricator,811 East Ave,35.4768784,-84.5939101,McMinn County,37371,Athens,No reviews,
United Storage Rentals,Self-storage facility,119 11th St,35.3200269,-84.5282382,McMinn County,37331,Etowah,No reviews,
Tennessee College of Applied Technology - Athens,Technical school,1635 Technology Way,35.4427956,-84.6304792,McMinn County,37303,Athens,3.5,26
Morningstar Global Logistics,Freight forwarding service,1040 Mulberry Ave,35.1371185,-88.5700527,McNairy County,38375,Selmer,4,1
Connector Castings Inc,Electrical equipment supplier,671 Industrial Park Dr,35.1532734,-88.5958603,McNairy County,38375,Selmer,3,2
Tennessee Coil Spring & Stamping,Spring supplier,5210 US-64,35.1944688,-88.499293,McNairy County,38375,,5,1
Monogram Refrigeration LLC,Manufacturer,1020 Tennessee Ave,35.1982492,-88.6177731,McNairy County,38375,Selmer,4.4,14
ABB,Manufacturer,400 S 4th St,35.1640479,-88.5986748,McNairy County,38375,Selmer,5,4
East-West Motor Freight Inc,Trucking company,1055 Mulberry Ave,35.1362658,-88.5705129,McNairy County,38375,Selmer,5,1
Southwest Hra Transportation,Transportation service,701 Industrial Park Dr,35.1521679,-88.596269,McNairy County,38375,Selmer,2,2
E P MINEERAL,Warehouse,4215 Winwood Farms Loop,35.0001856,-88.8923281,Hardeman County,,,3.8,9
United Industries Cutting & Fabricating,Welding supply store,130 Three Star Dr,35.2002978,-88.6200725,McNairy County,38375,Selmer,No reviews,
Mc Nairy County Agent's Office,County government office,703 Industrial Park Dr,35.1519259,-88.5961802,McNairy County,38375,Selmer,No reviews,
Mc Nairy County Sheriff's Office,Police department,300 Industrial Park Dr,35.1509215,-88.5964142,McNairy County,38375,Selmer,No reviews,
McNairy Co. Loaves and Fishes - Food Distribution Center,Food bank,456 Industrial Park Dr,35.1573865,-88.5973006,McNairy County,38375,Selmer,4.6,26
Cardinal Transport,Trucking company,3260 TN-57,35.0726203,-88.604866,McNairy County,38367,Ramer,No reviews,
Kennedy's Mini Storage,Storage facility,"A055129P, A 02003 000129P",35.0712339,-88.6159051,McNairy County,38367,Ramer,No reviews,
Monogram Refrigeration,Machining manufacturer,789 Peach St,35.181096,-88.6001779,McNairy County,38375,Selmer,3.9,10
"Texas Pride Trailers Factory Outlet - Selmer, TN",Trailer dealer,5500 US-45,35.0961414,-88.5526409,McNairy County,38375,Selmer,4.6,56
First Class Storage,Self-storage facility,N Front St,35.17049,-88.590813,McNairy County,38375,Selmer,5,4
Tennessee Law Enforcement Memorial,Tourist attraction,300 Industrial Park Dr,35.1509375,-88.5963737,McNairy County,38375,Selmer,No reviews,
UPS Authorized Shipping Provider,Shipping and mailing service,834 Mulberry Ave,35.1455188,-88.5730458,McNairy County,38375,Selmer,5,1
Selmer Fire Department,Fire station,707 Industrial Park Dr,35.1518155,-88.595367,McNairy County,38375,Selmer,5,3
Mc Nairy County Adult Educ,County government office,701 Industrial Park Dr,35.1521709,-88.5962429,McNairy County,38375,Selmer,5,2
Kinspar,Metal fabricator,628 Mulberry Ave,35.1561077,-88.5779885,McNairy County,38375,Selmer,No reviews,
Ramer Wood Products,Saw mill,90 W Industrial Park Rd,35.0716227,-88.6155067,McNairy County,38367,Ramer,No reviews,
SMC Recycling and Porta John Rental,Recycling center,117 Texaco Dr,35.1652924,-88.5939753,McNairy County,38375,Selmer,4.3,42
Wholesale flooring of Mcnairy,Wood and laminate flooring supplier,122 N 4th St,35.1717207,-88.5934776,McNairy County,38375,Selmer,4.5,4
FedEx OnSite,Mailing service,409 Mulberry Ave,35.1636825,-88.5863322,McNairy County,38375,Selmer,2.3,3
Twice The Ice,Ice supplier,,35.1660181,-88.5874743,McNairy County,38375,Selmer,No reviews,
McNairy County Tennessee Economic Development Corporation,Economic development agency,205 W Court Ave,35.1714739,-88.5937554,McNairy County,38375,Selmer,No reviews,
Walmart Business Center,Office supply store,1017 Mulberry Ave,35.1396684,-88.5741969,McNairy County,38375,Selmer,No reviews,
Pickwick Electric Cooperative,Electric utility company,672 TN-142,35.1426651,-88.5613971,McNairy County,38375,Stantonville,4,189
B & B Propane Gas Co,Propane supplier,5756 TN-22,35.0564627,-88.4338857,McNairy County,38357,Michie,4.8,8
Nickey Warehouse,Warehouse,372 Titan Dr,35.0603999,-90.050668,Shelby County,38109,Memphis,4.4,17
Salescrownfiance,Real estate agent,,35.2905795,-89.1130726,Hardeman County,38075,,No reviews,
Walker's Transport/Trucking,Trucking company,,35.356751,-88.9541425,Hardeman County,38381,Toone,No reviews,
Suburban Propane,Propane supplier,751 Mulberry Ave,35.1498852,-88.576499,McNairy County,38375,Selmer,1,1
American Johnny,Portable toilet supplier,,35.374453,-88.7281705,Chester County,,,5,1
FedEx OnSite,Mailing service,5671 TN-22,35.0571383,-88.4325999,McNairy County,38357,Michie,No reviews,
United States Postal Service,Logistics service,150 Houston Ave,35.1696449,-88.5936128,McNairy County,38375,Selmer,4.3,11
McNairy County Circuit Court and General Session's Clerk's Office,County government office,300 Industrial Park Dr,35.150915,-88.596394,McNairy County,38375,Selmer,2.5,6
AmeriGas Propane,Propane supplier,,35.320343,-88.2917045,Hardin County,38361,,2.6,5
United States Postal Service,Logistics service,1095 TN-142,35.113132,-88.359912,Hardin County,38326,,5,1
United States Postal Service,Logistics service,4283 TN-57,35.0706206,-88.6198828,McNairy County,38367,Ramer,3,2
UPS Customer Center,Shipping and mailing service,318 E Poplar Ave,35.1671634,-88.5856305,McNairy County,38375,Selmer,3.3,99
J L Trucking,Trucking company,2894 S Gin Rd,34.9969306,-88.550863,McNairy County,38367,Guys,No reviews,
American Pallet,Pallet supplier,4134 TN-57,35.0711927,-88.6172139,McNairy County,38367,Ramer,No reviews,
Storage Rentals of America,Storage facility,1261 Airport Rd,36.3741587,-86.417663,Sumner County,37066,Gallatin,4.3,75
Tennplasco,Warehouse,900 Timberline Dr,36.5418019,-86.0133764,Macon County,37083,Lafayette,4.2,19
D & J Farm,Warehouse,Coleytown Rd,36.5077503,-85.9684236,Macon County,,,No reviews,
Goodman Trucking Co,Trucking company,105 Days Rd,36.5157365,-86.0226466,Macon County,37083,Lafayette,5,1
Flex Technologies,Manufacturer,108 Brattontown Cir,36.530281,-86.0482406,Macon County,37083,Lafayette,5,3
Turner's Trucking,Trucking company,5736 Galen Rd,36.566837,-85.9562119,Macon County,37083,,5,3
MANAR | Tennplasco | Plastic Injection Molder & Contract Manufacturer,Plastic injection molding service,30 Industrial Dr,36.53516,-86.0213546,Macon County,37083,Lafayette,2.6,12
S & W Transportation,Trucking company,3700 Scottsville Rd,36.564165,-86.056454,Macon County,37083,Lafayette,No reviews,
Volunteer Adhesives Corporation,Manufacturer,570 Industrial Dr,36.5391693,-86.0132369,Macon County,37083,Lafayette,No reviews,
Coleytown Storage,Storage facility,183 Browns Rd,36.4975294,-85.9696511,Macon County,37083,,4.1,29
Ark Storage LLC,Storage facility,2734 Hwy 52 W,36.530019,-86.0662266,Macon County,37083,,4.7,15
Cobb-Vantress Hatchery,Chicken hatchery,441 Industrial Dr,36.5399716,-86.016706,Macon County,37083,Lafayette,3.1,10
Whittemore Trucking,Trucking company,2338 Cold Springs Rd,36.581383,-86.109361,Macon County,37083,,No reviews,
"Volunteer Sintered Products, Inc.",Manufacturer,501 Times Ave,36.5189205,-86.0222174,Macon County,37083,Lafayette,No reviews,
Lafayette Mini Storage,Self-storage facility,822 Hwy 52 E,36.508917,-86.01112,Macon County,37083,Lafayette,4.7,16
Macon Hardware Supply Co,Hardware store,308 Scottsville Rd,36.5236188,-86.0269896,Macon County,37083,Lafayette,5,18
Affordable Storage Guys Lafayette,Self-storage facility,633 Sneed Blvd,36.5274025,-86.0193813,Macon County,37083,Lafayette,5,6
